12935	2012伤害了很多人做错了很多事那些无意受到伤害甚至是我有意伤害到的人对不起退一步海阔天空希望你们能忘掉2012的恩怨原谅我的倔强同时感谢10班的同学配合我的工作尽管这个班长做的很不好谢谢那些伤害过我的人你们让我学会了容忍更学会了坚强2013我会改掉自己的不足改掉那份倔强	sadness
7747	抑郁症是一种常见的心境障碍,可由各种原因引起,以显着而持久的心境低落为主要临床特征,且心境低落与其处境不相称,严重者可出现自杀念头和行为。多数病例有反复发作的倾向,每次发作大多数可以缓解,部分可有残留症状或转为慢性。	sadness
26568	对呀,他就是一个很不错的男生呀,也讨得我喜欢呀。	disgust
14613	朋友圈一张眼泪照发现了被各种在乎。。。。有幸福到~~~各个问题是怎么哭了?怎么不开心了。。于是乎我就回答我男神让我难过了~~~~我们。。。。。然后就是各种不相信各种安慰。。。。	sadness
22076	怎么这么倒霉吖	sadness
32827	记忆如果成了碎片,那就是因为里面全部都摆满了心痛。原来,你只是把我当做渡口,借我渡过寂寞荒凉的时光。	sadness
26893	怎么可能郭碧婷是娘t!!作为脑残粉我怒了[怒骂]	surprise
34638	辛苦了一周以后,我说我今天得儿闲跑个步吧,开始飘柳絮了这下真没可能跑。那就得儿闲吃个火锅吧,吃着吃着都快睡着了。结果发票又一次地刮到了五十块钱。你看,每天只睡四个小时的辛苦,总是有回报的。(开玩笑的,迷信不可取[偷笑])祝大家假期愉快,多多运动,喝酒不要开车哦。	happiness
34729	熬夜做教学设计教案的人伤不起啊[gst败了]	sadness
19254	是做自己喜欢的事情,是和自己喜欢的人在一起。	happiness
9092	第三个年头,第三年的520,还是一如既往的爱你。正如你所认为爱一半是感觉一半是责任。[心][心][心]	like
4277	老问题不改,结果只能是以失败开局,“两败”,我会卷土重来。	sadness
34914	可以别在吵架时说分手吗	sadness
8627	内疚在我胸口盘旋着,自责在我脑海回荡着...不得已绝情了。你不该喜欢的,不值得!明知道我狠不下心,为什么还要逼我。让我内疚内疚内疚内疚...不想因为我,不要因为我,为你自己活着,那是属于你自己的生活。	sadness
16920	手拉伤了	anger
30572	对不起喔,我不小心睡着了	sadness
35266	涛哥,你这么愁,肿么了?	surprise
7261	哎呀,每次姨妈必失眠必睡不醒,死循环,怎么办办办办办	disgust
16226	做了好几年的噩梦,什么时候才会停止,想起来还是悲从中来	sadness
34675	真对不起,今天吃饭又让你吃出苍蝇了。真对不起,今天打的又带你绕了好几圈。真对不起,今天不小心又勾出你的钱包了。实在对不起,要你在中国就好了	sadness
9471	仿佛已经一辈子那般漫长	like
18278	不言不语不忘记	sadness
25378	几年前的春天,我们还在为了沙尘暴闹心,想想那漫天黄沙都觉得喘不上气儿。现在可倒好,世界变化的太快了,想要沙尘暴都没有了,直接给你来雾霾,爱要不要!只有霾!更喘不上气儿了!!	sadness
26014	吊毛我一个女孩子不跟女孩子玩我去跟人妖玩呀你这人真惹吊我跟女孩在一起你说我les我跟男孩一起你说我骚他妈想怎样	anger
17042	彻夜未眠。伤害的终究是自己	sadness
31820	我常常不知自己身在何处。总觉眼前的景陌生陌生。	disgust
9094	有人说伤心时应该听伤感的歌好好哭一场,可惜我不擅长应付眼泪所以还是让我去听快歌,讲那些最痛的伤都隐藏在心底	sadness
5453	不想看到讨厌的人	sadness
17637	昨晚上11搞dota,杀得正酣的时候被秒了,然后发现杀我的人id是'maven实战',我擦了擦眼睛,还真特么的是'maven实战'!然后我就打字过去“maven实战,我是作者~~”,丫简单地回了句“哼!我还是作者呢!”[衰]	surprise
22916	居然痛经了[晕][衰][吃惊][闭嘴]	surprise
28780	那么爱睡给你睡好了😂	anger
4115	那种逮着你面对面看着你加扣扣的亲戚有没有~[泪流满面]	sadness
22850	如果你不快点再出现在我的生命里,我想,我可能会忘记你。难道你忍心让我仅凭着几分记忆摹画出你的微笑......期待再次相遇~~[心][心]	sadness
19142	我们不是喜欢一个人,而是喜欢一类型的人!	like
34114	喝了十多杯水终于非常急,躺平解开皮带准备b超,一名技工突然冲进来--不顾护士在旁边大叫「让这个憋尿的病人检查完先吧」--紧急检查了探头十分钟,人世间最悲哀的事莫过于此吧。	sadness
20592	今天开心的事真的是一个个的传来,快递空降了四箱明天就能全部拿到一一发出,润东国际快线洛杉矶仓库入库四箱,科颜氏第一单收到反馈,origins和玖熙还有colourpop的所有订单全部发货,膳魔师杯子和益生菌也到货,就是el还没消息阿喂。总之今天太开心,2014要结束了,这是一个happyending!	happiness
29511	"一个人的时候,普遍想东想西,疑神疑鬼,还有那个连续两天的""台灯事件""让人心里发慌。今天又一个人,电灯全部开起,如果台灯再亮,我就听话去七医院,或者回家进三医院。"	fear
35025	优越感不在于比你高,在于比你男朋盆与高wwww	happiness
35000	每次有你的甜言蜜语。有你那关心的到骨子里的话。我每次都很幸福。我是幸福的阿拉蕾。	happiness
5687	在公交车上看到一帅小伙棱角分明线条硬浪但却是言笑宴宴我突然觉得自习迟到也没什么了	happiness
19	脑海中那道身影	sadness
17360	就千里奔袭后,远远地看见家中那一团温馨的灯火;就是千里归家看到爸妈的第一个瞬间;就是午后躺在阳台的睡椅上晒着太阳,看着妈妈微笑地忙活年夜饭;幸福就是外面刮着北风,可以和爸妈在一起吃着热气腾腾香气四溢的饭菜;幸福是看到爸妈挂在脸上的笑容;就是一家人围在一起,或喧闹,或平淡	happiness
3883	哥哥的女朋友突然说要带我去逛街,我跟她只见过一面,又不是很熟。我想问,怎么才能装作很熟的样子跟她逛街才不尴尬呢?[委屈]	disgust
28142	美誉使人欣慰,无名使人轻松,毁誉使人重振。无论名声如何,始终愉快上进。——林其广	happiness
7189	我一想到明早要四点起床忙活,我恨不得一晚上不惜睡得了[抓狂][抓狂][抓狂][抓狂][抓狂]	anger
26303	ing,营业额从下雨前的1w多直线下降到2k多,惨不忍睹啊	sadness
19793	[猪头][猪头]看你们以后还挖苦你是猪啊~~“据英国《每日邮报》报道,著名遗传学家麦卡锡近日提出惊人假设,人类是由公猪和母黑猩猩杂交而成。他指出,人类有许多灵长类动物没有的明显特点,如有厚厚的皮下脂肪、眼珠较浅色、鼻子突出、有浓密睫毛等,这些都清楚地体现在猪身上。”	like
3676	天亮了给我找个借口来麻醉这伤口血流了却未参透是时候接受我一无所有是我让你走别回头	sadness
33527	每次看见我最最最着重的你和别人有说有笑的,相互面对着又好像好有压力的,是越来越陌生了?各人身边都有朋友,可是我还是觉得好寂寞好寂寞,那种想要一个人一直一直陪你说话的欲望。假如你知道我有多想念你那该多好!	fear
27235	我家花边大衣原价259,有个顾客以折扣价229买走后估计穿了不喜欢,随便找了衣服上一个茬要自付邮费退货,退回来翻遍衣服上下左右内外,没发现他说的问题。。。退款的时候我退了229他死活要投诉,说259买的衣服,我少退他30......你买的时候怎么就不死活说我少收了你30呢?????????	anger
25914	感谢奇葩甲,我现在又塞得进6号的半身裙了🙏🙏	anger
8821	我快受不了楼下又脏又吵[悲伤]	anger
23790	我们的人生怎能输给了心情	happiness
16127	昨天在贴吧遇到只猪,骂了半天,真心无奈了	sadness
28686	[怒]和[汗]生了小孩就是[哼]。你们说孩子更像谁?[哈哈]	happiness
3079	疼讯?为毛你要弄个电脑手机同时在线?你知不知道这害死多少人,尴尬多少人!	sadness
34005	我竟然在路上遇见了上学期在图书馆坐我对面的小情侣。	surprise
13993	你现在的付出,都会是一种沉淀,它们会默默铺路,只为让你成为更好的人。	like
28849	很无聊闲得没事干也不想去做些有意义的事情,就这么摊在床上刷屏!我恨死这样的我了,可是无力改变!why?[怒][怒]	anger
26887	老爹什么时候才回来呢。各位亲,你们的家长给你们报了暑假作业班么。我爸爸没给我报。但是下一年就是6年级毕业班了,狂汗啊......[c囧]	sadness
6069	我说或许我没那么想念,朋友说我这叫自我安慰。[汗]一会一个想法,谁知道怎么想。[黑线]	sadness
19912	幸福课中王老师反复提到的一个词叫“简单”。这让我突然想起来《为学》中的一句话:“天下事有难易乎?为之,则难者亦易;不为,则易者亦难矣。”既然幸福是一种能力,那么练习一下吧,也许久了你会发现,原来那一度觉得说起来容易做起来难的幸福,竟然也可以很简单!	happiness
18486	我是一个预言家,每次都很准,比如我清楚的预测到:现在,再不睡,恐怕,整晚,都,睡不着,了!	like
10712	某个少女为了个巨丑的男孩纸把前男友甩了	happiness
35612	我家有个赵大咪也好意思说是改编自我的房东叫别扭???!!!亏我看到名字还激动好久!!说好的弯男变直呢?!!为姐夫和李程的泪白流了么!!!!!!	anger
34213	我本该是个非常优秀的人啊可能我就是这么骄傲矫情我一直留着柳同学当年高考前给我发的那条短讯我怕我有一天回忆不起来那段努力诗意无悔的时光我还是那么容易地被别人一句间间单单的话感动激励姐夫昨天给我说“急啥,老天不考虑你也会考虑我的,我还等着你工作被包养啊”是啊我急个蛋啊	happiness
12706	"你不用上学吗""对啊""。。。"	disgust
2530	突然想到昨天晚上睡觉之前吃了卤藕卤海带什么的。晚上做梦都是喝水,醒来了要喝水,灌了半杯冰水也清醒了,还得要傻逼也喝,他喝了我又喝,他拿手撑着我坐起来,突然水就漏了,冰的迷迷糊糊的他直叫哈哈哈哈哈哈[花心]	happiness
24147	能在自己家睡觉就是幸福,有酸奶喝就是幸福,能不穿着厚厚的毛衣睡觉就是幸福。	happiness
22206	不是我变的温柔懂事了,是你不配看我撒娇耍泼了。	happiness
24878	因为我要赢!	like
12315	单身快乐[哈哈]光棍节快乐[哈哈]	happiness
277	我弟弟刚开始学溜旱冰,有点驾驭不了,嘻嘻...	happiness
21718	虽然抽奖抽不中的时候(好吧,从来没中过),会有点不开心,但是看到别人也不中,心中就会有那么淡淡(好吧,大大的)的开心![酷][酷][酷]	disgust
23883	前几天在延安路高架上被人追了个尾,对方舟山人,定损完之后当天就回舟山了。现在打电话过去准备约时间出来结案,对方直接就说这个事情你别来找我,找我保险公司去。那明年你不能上保险的时候,别来哭着求我帮你结案。	anger
8183	老公说周五看我们这几年照片的时候,看到越来越瘦的我,觉得很内疚,没有照顾好我。听到这些我觉得暖暖的,被一个男人如此细心的呵护,我很知足	happiness
10285	你的第一场个人演唱会,我却未能如约而至[人生在世岂能事事尽如人意遗憾也是一种铭记][悲伤]。。	sadness
5250	大家好!我想问一下你们的家人要是生病了你们会怎么对他呀?现在的社会也太现实了,你没有经济收入谁都不会理你的了,包括自己的老婆在内。你们说这还有天理吗?	sadness
25534	不知道要干什么。无聊啊。	disgust
22016	我不像这么懦弱的人为什么现在我总是那么容易哭不喜欢这种感觉好难受求求你时间快点过让我快点睡我不想再想了别让想念折磨我.!	sadness
322	我用siri发的这条微博	like
11504	每一次对你的任性你都用包容的♡去对待呵护好幸运身边有你我好[心]	happiness
9305	大地母亲,对不起,您还愿意哺育我们吗	sadness
6522	还有什么比亲情来的更温暖!一大早姐姐打电话非要打钱我用~~~坚持不要是原则呀!谢谢姐姐妹妹,感恩那些爱我的人![可爱]	happiness
33439	实习生买盒饭事件的时候好多人说:“你啥也不会还不能买买饭啊?”后来又在知乎上看见一个装x犯教训毕业生说你实习啊要掌握公司的核心技能!我操这是两头堵吗	anger
34463	再等等我,等我有能力,在你面前时不会难过~	sadness
16073	没有什么比不理解更让人郁闷的了!	sadness
14414	祗要你记得我我不在意全世界都遗忘了我	sadness
6980	求解方	sadness
27491	【旅游】云南通海县城南有山名“秀”,与昆明金马山、碧鸡山、大理点苍山同列云南四大名山。秀山翠树苍林间错落有致地分布着众多古寺观,史载唐代山上始建庙宇,元、明、清时遂成佛教圣地。关注【游遍云南】公众微信,让您畅游云南,游遍云南公众微信号:y4000119001	happiness
27920	若我有女朋友,就绝不会再与其他女生搞暧昧。这是对女朋友与那女生的尊重,也是对自己的尊重。但这是道德领域的事,不能去谴责他人。	sadness
33546	对不起,是我错在先,是我太自私。对不起,2012纠结的自己,2013幸福圆满。	sadness
12123	我不知道我们的友情可以维持多久 但是我可以告诉你 不必在我身边徘徊了 你迁就我的已经够多了 我真的不想欠你太多	sadness
21854	身边有个收不住自己愤怒和坏情绪的人平时一副好好先生模样愤怒起来六亲不认情绪失控...挺讨厌这种低情商的人和行为连自己的情绪都控制不了又能够控制什么	anger
26057	亲爱的我喜欢你[爱你]	like
25775	今下午检测手法,我排在了第二,老师给我蒙住眼睛,手指夹紧头发,剪刀紧贴手指剪发,有很多同学都把手剪破了,我顺利过关,没挨老师批,也没剪破手.	happiness
